id,name,city,operating,website_found,primary_service,delivers_aba,bcba_found,autism_relevant,recommend,evidence_url,evidence_quality,notes
9072,"integrity therapy services, llc login",Lakeland,Y,https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=Integrity%20Therapy*&state=FL,"Outpatient rehabilitation clinic billing physical therapy (primary), occupational therapy and speech-language pathology; no evidence found either way that it serves children or has any autism focus",N,N,unclear,UNCLEAR,https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=Integrity%20Therapy*&state=FL,MEDIUM,"TWO BAD-DATA FLAGS: the record name ""integrity therapy services, llc login"" is a scraped web-page title, not a business name, and the stored URL integritytherapy.info/contactus.aspx is a dead truncated ASP path — the domain fails to resolve at all (robots ConnectError on bare host and www across retries). NPPES ties the record's phone 863-617-9400 to organizational NPI 1265893408 ""INTEGRITY THERAPY, LLC,"" taxonomies Physical Therapist (primary), Occupational Therapist, Speech-Language Pathologist and Rehabilitation Clinic/Center, but at 1600 Hunt Trace Blvd, Clermont FL 34711 — not Lakeland — and nothing establishes a pediatric or autism population, so it stays unclear rather than a KEEP_OTHER."
8993,"Johns Hopkins All Children's Outpatient Care, Lakeland",Lakeland,Y,https://www.hopkinsmedicine.org/patient-care/locations/johns-hopkins-all-childrens-outpatient-care-lakeland,"Pediatric outpatient rehabilitation at the Lakeland site: occupational therapy, physical therapy, speech-language and feeding therapy, audiology; plus medical specialty clinics (endocrinology, GI, nephrology, neurosurgery, urology)",N,N,Y,KEEP_OTHER,https://www.hopkinsmedicine.org/all-childrens-hospital/locations/pediatric-rehabilitation-in-lakeland,HIGH,"Two Lakeland-specific pages both list only ""Audiology, occupational therapy, physical therapy, and speech-language and feeding services"" - neither mentions autism, ABA or diagnostic evaluation at this site. Johns Hopkins All Children's autism diagnostic work belongs to the Child Development and Rehabilitation Center at the St. Petersburg main campus, so this record gets no autism-evaluation credit."
7236,"Judith Johnson, OT",Lakeland,Y,https://asht.org/find-a-therapist/ms-judith-johnson,"Adult hand / upper-extremity occupational therapy at Lakeland Regional (2000 E Edgewood Dr Ste 111); no pediatric, sensory-integration or autism service located",N,N,N,REMOVE,https://asht.org/find-a-therapist/ms-judith-johnson,MEDIUM,"No stored website; American Society of Hand Therapists lists her job title as ""Hand Therapist"" at Lakeland Regional Hospital, and searches surface her only as a hand therapist (NPI 1336276260), never as a pediatric OT. The credential letters OT are the only autism-adjacent signal and adult hand therapy is not a service for this directory."
7245,"Kara T Vaassen MS, LMHC",Lakeland,unclear,https://kidsawarenessseries.com/,"Kids Awareness Series is a children's book series and parenting/child-behavior blog (ADHD-focused) trademarked to Kara T. Tamanini, P.A. - a publishing/media property, not an accessible clinical practice",N,N,N,REMOVE,https://kidsawarenessseries.com/,HIGH,"Stored domain loads as an article site with ""no contact information, service offerings, or clinical credentials"", and USPTO shows KIDS AWARENESS SERIES trademarked to Kara T. Tamanini, P.A. (the record stores the alternate name Vaassen). The only autism content is a general blog post on social skills in autistic kids, so this is a publishing/media property, not an accessible clinical practice."
8963,Kindelan McDanal & Associates,Lakeland,Y,https://kindmcd.com/,"General multi-specialty psychology and counseling practice: individual/family/marital/group counseling, substance abuse treatment, psychological, educational and neuropsychological testing, first-responder fitness-for-duty evaluations",N,N,N,REMOVE,https://kindmcd.com/services/,HIGH,"Self-described as ""a multi-specialty psychological and counseling practice"" founded 1990 offering ""Individual, family, marital & group counseling"" plus substance abuse treatment and psychological, educational and neuropsychological testing. The only autism wording is a passing item inside a general testing description on the home page while the dedicated services page names no autism evaluation at all, and no BCBA, RBT or ABA appears anywhere."
6521,Learn and Rise,Lakeland,unclear,,"Not established - entity exists as ""Learn and Rise Corp"" (Lakeland) but publishes no accessible description of services",unclear,unclear,unclear,UNCLEAR,,LOW,"The stored Google Sites URL 302-redirects to a Google sign-in page at both the stored path and the site root, so nothing is publicly readable; searches on the name and the phone (863) 816-4253 surface only a BBB stub, a robots-blocked Facebook page, and an ABA aggregator listing. The site slug ""learn-and-rise-behaviortherapy"" is name-only evidence, so no ABA credit and no BCBA could be verified."
6867,Let's Talk & Move Therapy Center,Lakeland,Y,http://www.ltmtherapycenter.com/,"Speech-language therapy clinic (screenings, evaluations, articulation/phonological, language and fluency therapy); owner Maria Barrios, M.S., CCC-SLP, ASHA-certified",N,N,Y,KEEP_OTHER,http://www.ltmtherapycenter.com/,HIGH,"Own site lists only speech services - ""articulation/phonological therapy, language therapy, and fluency therapy"" - under one clinician, ""Maria Barrios, M.S., CCC-SLP"", so despite ""& Move"" in the name there is no OT or PT content. Autism is never named on the site; autism_relevant is Y on service category (pediatric speech therapy is a core autism service) rather than on any stated autism claim, and there is no BCBA or ABA anywhere."
9048,Neurodevelopmental Center for Children,Lakeland,Y,https://hopefultherapies.com/en/aba-therapy-lakeland-fl/,"Pediatric autism clinic delivering ABA plus speech-language pathology, occupational therapy and physical therapy at 2019 E Edgewood Dr Suite 130, Lakeland (also Brandon and Winter Haven)",Y,Y,Y,KEEP_ABA,https://hopefultherapies.com/en/aba-therapy-lakeland-fl/,HIGH,"Dedicated Lakeland ABA page states they provide ""Applied Behavior Analysis (ABA) and pediatric therapy for children with autism and developmental delays in Lakeland, Florida"" and names six behavior analysts (Ashley Filipek, BCBA; Ayendi Polite, BCBA; Gilda Perez, BCBA; Cristabel Rodriguez, BCBA; Domanik Brack, BCBA; Nadine Perez, BCaBA) ""supported by Registered Behavior Technicians"" - BCBA plus RBT plus dedicated ABA page. Name mismatch resolved: the stored site is now branded Hopeful Therapies (the Neurodevelopmental Center for Children Facebook page uses the handle Neuro.HOPE, same Brandon/Lakeland footprint), so Hopeful Therapies is the current name and this record may duplicate an existing Hopeful Therapies listing."
6700,Noah's Ark of Central Florida,Lakeland,Y,https://www.noahsarkflorida.org/,"Supported/independent living: affordable accessible residential communities (The Villages at Noah's Landing, Noah's Nest) for adults with developmental and intellectual disabilities, with an optional Lifestyle Enrichment Program of independent-living-skills classes and on-site recreation",N,N,Y,KEEP_OTHER,https://noahsarkflorida.org/resources/faq/,HIGH,"No website was stored; the org's own site (noahsarkflorida.org) states ""The Villages at Noah's Landing is an affordable and accessible residential community that provides adults with developmental/intellectual disabilities the opportunity to experience an independent-living lifestyle"" - a real direct service, not a fundraising shell. Caveat for the listing: their FAQ says they do not provide direct support services, day programs or 24-hour supervision (residents arrange support via Medicaid Waiver or private pay), and autism is not named separately from developmental/intellectual disability."
6618,Rick Zalanka MS LMHC,Lakeland,Y,,"Solo licensed mental health counselor practice (Rick Zalanka MS LMHC, P.A., 190 Fitzgerald Rd Ste 1, Lakeland) - general counseling / psychotherapy",N,N,unclear,REMOVE,,LOW,"No website is stored and none exists; three searches on the name, the phone (863) 701-8700 and autism turned up only directory stubs (Yelp, Yellow Pages, BBB, Nextdoor) that all categorise him as ""Counseling & Mental Health,"" with no autism, pediatric or ABA specialty stated anywhere and no BCBA. A solo LMHC general counseling practice with no established autism service is a REMOVE under the named-individual rule."
8469,"Susan Truett, LMHC",Lakeland,Y,http://www.relationshipbuilders-lakeland.com/,"General counseling practice (Relationship Builders): marriage/couples, family, addiction (alcohol, drugs, sex), depression, anxiety and anger management, delivered by Andy Quinn LMHC, CAP and Susan Truett LMHC",N,N,N,REMOVE,http://www.relationshipbuilders-lakeland.com/,HIGH,"Practice site lists only adult relationship, family and addiction counseling and serves clients ""regardless of age, race, disability, sexual orientation, nationality, etc."" - a generic non-discrimination line, not an autism service. No autism, ABA, BCBA or RBT mention anywhere and Truett is an LMHC, so the BCBA test fails and this is general mental health counseling."
8908,"The Sabol Center, LLC",Lakeland,Y,https://sabolcenter.com/,"General mental health counseling by Patricia Sabol, Licensed Mental Health and National Certified Counselor: personality/affective/anxiety/adjustment disorders, trauma, grief, marital and child-adolescent issues, anger management, forensic assessment",N,N,N,REMOVE,https://sabolcenter.com/services/,HIGH,"Home and services pages both list only counseling categories - ""Children and Adolescent Issues,"" ""Forensic Assessment and Treatment"" - with the approach described as ""Cognitive Behavioral modalities,"" which is CBT, not applied behavior analysis. No autism, ABA, BCBA or RBT anywhere and the sole clinician is a licensed counselor, so the BCBA test fails."
7003,Virtually Speaking,Lakeland,Y,https://virtuallyspeakingslp.com/,"Speech-language pathology (speech therapy) for children and adults, in-office in Lakeland and via telehealth statewide",N,N,Y,KEEP_OTHER,https://virtuallyspeakingslp.com/,HIGH,"Own site sells ""speech pathology"" for ""children and adults"" via in-office visits at 5129 S. Lakeland Dr. and telehealth statewide, with clinicians ""certified by the American Speech Language and Hearing Association (ASHA) and licensed by the state of Florida"". No ABA, BCBA or RBT content anywhere, and telehealth-only delivery for out-of-area clients is still a real SLP service line."
6699,Walk with Hope,Lakeland,Y,https://walkwithhope.net/,"General outpatient mental health counseling for individuals, couples and families (anxiety, depression, LGBTQ+ affirming care)",N,N,N,REMOVE,https://walkwithhope.net/,HIGH,"Own site sells therapy for ""anxiety"", ""depression"" and ""couples"" delivered by LMHCs (Natalie Douge, MS, LMHC; Amber Wakeman, EdD, LMHC) at 215 E. Bay Street, Lakeland. The opaque name was established rather than inferred: it is a general counseling practice with no autism, ABA, BCBA or disability service line, not a walk/recreation or respite program."
6643,Ability Plus Mental Health Clinic,Tallahassee,Y,https://abilityplusmentalhealthllc.com/,"Psychiatric medication management, psychiatric evaluations, individual and group psychotherapy and ADHD (CREYOS) testing, staffed by psychiatric nurse practitioners",N,N,N,REMOVE,https://abilityplusmentalhealthllc.com/,HIGH,"The service list is ""Individual Therapy"", ""Group Therapy"", ""Psychiatric Evaluations"" and ""Medication Management"", and every listed provider is PMHNP-BC/APRN with no BCBA, no RBTs and no ABA service page, so the BCBA test fails outright. ""Ability"" in the business name is the only autism-suggestive signal and was not treated as evidence."
8717,"Anne O. Tierney, LCSW",Tallahassee,Y,http://annetierneylcsw.com,"Solo outpatient psychotherapy practice (LCSW) for children, adolescents and adults, focused on depression and anxiety",N,N,N,REMOVE,http://annetierneylcsw.com,HIGH,"Own site offers ""a blend of therapy approaches and techniques"" for ""Children, Adolescents, and Adults"" addressing depression, anxiety and ""long-standing patterns or negative perceptions"" — general psychotherapy, not an autism service line. No BCBA, no RBTs and no ABA page; the LCSW letters alone were not read as evidence in either direction."
7195,Apalachee Center,Tallahassee,Y,https://apalacheecenter.org/services/,"Community behavioral health system: adult and children's inpatient and outpatient psychiatric/substance-use treatment, residential services, 24/7 Mobile Response Team, community forensic services, FIRST program, drop-in center, peer support and primary care across eight counties",N,N,N,REMOVE,https://apalacheecenter.org/services/,HIGH,"Two pages compared: the services index lists only behavioral-health lines (inpatient, outpatient, residential, telehealth, Mobile Response Team, FIRST, forensic, primary care) and the about page states the mission is ""quality behavioral health care"" for people in ""emotional, psychiatric and substance use disorder crises"" — there is no developmental-disability, autism, ABA, adult day training or supported living program. Its crisis work is psychiatric crisis response, so it is a community mental health and substance-abuse centre serving autistic clients only among many others, which the rule scores REMOVE."
6851,"Attachment and Experiential Therapy, LLC",Tallahassee,Y,http://www.adptherapy.com/,"Solo mental health counseling practice (Lori Olson, LMHC-FL/LCMHC-NH) offering attachment-based and experiential psychotherapy plus the Safe and Sound Protocol listening program, in person and by telehealth",N,N,N,REMOVE,https://www.adptherapy.com/storage/app/media/informed-consent-for-telemental-health-services.pdf,HIGH,"The practice's own telehealth consent names ""Lori Olson, LCMHC (NH), LMHC (FL)"" providing ""behavioral health services using interactive technologies"" — a licensed counselor, no BCBA and no RBTs, so the BCBA test fails; the only near-autism wording is the home page's Safe and Sound Protocol claim for ""trauma, anxiety, sensory processing differences"", which is a counseling modality, not ABA. STORED-CITY MISMATCH: the site's own pages are titled ""Marriage Counselors, Family Counselors ... Madison, FL 32340"" and the stored phone is a New Hampshire 603 number, not Tallahassee."
8907,Better Brain Care,Tallahassee,Y,https://betterbraincare.com/children.html,"Neurofeedback / EEG neurotherapy clinic (""Tallahassee Neurotherapy"", 1618 Mahan Center Blvd) for children, adults, elderly and addictions, combined with cognitive-behaviour therapy and nutrition/supplement education",N,N,unclear,REMOVE,https://betterbraincare.com/children.html,HIGH,"STORED-WEBSITE MISMATCH: the record points at a mentalhealthcouncil.org business-directory listing (which files the firm under ""Clinical Social Work"") rather than the company's own site — the real site is betterbraincare.com, confirmed by the matching phone 850-656-1129. Its children's page, which differs from the home page rather than being chrome, claims neurofeedback for ""Disorders on the autism spectrum, attention deficits, sleep disorders, headaches, emotional disturbances and behavior issues"", i.e. a broad drug-free mental-health practice with no BCBA, no ABA and no service on the KEEP_OTHER list."
6602,Bright Stars Therapy Inc,Tallahassee,unclear,,"Indicated as pediatric occupational therapy, not confirmed — no own website could be located or loaded",N,N,unclear,UNCLEAR,,LOW,"The record stores no website and none exists: searches on the business name, the city and the stored phone (850) 933-8558 surfaced only registry and directory stubs — a Sunbiz corporate record (P03000134620), an NPI whose taxonomy path is pediatric occupational therapy (225XP0200X), a fun4tallykids entry filed under ""Occupational, Physical and Speech Therapy"", and yellowpages/chamberofcommerce listings under ""occupational therapist"". The fun4tallykids page returned 429 on two attempts and the NPI mirror 403, exhausting the three-fetch cap, so nothing was loaded and confirmed; no aggregator profile is offered as evidence and no ABA or BCBA signal appeared in any result."
6835,"Children's Communication Center, Inc.",Tallahassee,Y,https://www.childrenscommunication.com/,"Speech-language pathology — speech and language therapy, communication and social-interaction skills, reading comprehension and vocabulary work, and selective-mutism programming, near Lake Ella in Tallahassee",N,N,Y,KEEP_OTHER,https://www.childrenscommunication.com/,HIGH,"Established rather than assumed from the name: the site sells ""speech and language therapy"", ""communication skills"", ""social interaction"" and selective-mutism programming under ""Lori Savage Grayson, Founder & Director of Children's Communication Center, Inc."", with therapy dogs and FSU student volunteers. No ABA, BCBA or RBT presence anywhere, so this is a speech-therapy KEEP_OTHER carrying the wrong ""aba"" tag."
8795,employU,Tallahassee,Y,http://www.employu.org/,"Supported employment and vocational rehabilitation for people with disabilities — job placement and job coaching, supported employment and discovery, youth/student transition and paid work experience, vocational and psychological assessment, and benefits counseling",N,N,Y,KEEP_OTHER,http://www.employu.org/,HIGH,"Own site: a CARF-accredited nonprofit and Florida Division of Vocational Rehabilitation vendor whose mission is to ""connect people with disabilities to meaningful employment opportunities"", serving ""students, adults, and veterans with disabilities across the state of Florida"" at no cost — supported employment is an explicit KEEP_OTHER service and reaches autistic adults, though the site names disability broadly rather than autism specifically. Headquarters is 1351 Sundial Pt., Winter Springs with ""virtual services statewide"" plus in-person staff in many counties, so the Tallahassee record is a service-area presence, not the head office."
6812,Enrichment Services Int.,Tallahassee,Y,https://enrichment-services.com/,"General outpatient counseling practice at 541 E Tennessee St, Tallahassee — individual counseling for stress, anxiety, depression, ADHD and mood disorders, marriage/couples, family, teen and children's counseling, men's issues, plus metabolic health coaching",N,N,N,REMOVE,https://enrichment-services.com/,HIGH,"Opaque name established rather than inferred: the site's own service list is counseling for ""individuals, couples, and families"" covering ""stress, anxiety, depression, ADHD and mood disorders"" plus metabolic health coaching, with no autism, ABA, BCBA, RBT or disability service line. It is general mental health counseling serving autistic clients only incidentally, which the rule scores REMOVE."
6956,Enso Psych Group,Tallahassee,Y,https://ensopsych.com/therapists,"General outpatient counseling/psychotherapy (individual, couples, family; anxiety, depression, PTSD, EMDR) by two LCSWs",N,N,N,REMOVE,https://ensopsych.com/therapists,HIGH,"Therapists page lists only Angelica Baeza, LCSW and Sion Doman, LCSW - 'Licensed Clinical Social Worker... EMDR Certified' - no BCBA, RBT or autism specialty anywhere. Homepage and therapists page both describe general counseling only, so this is a general mental health practice."
6739,"Evolving Strong, LLC",Tallahassee,Y,https://evolvingstrong.com/,"General outpatient psychotherapy - 'Individual, Child, Family, & Couples Therapy' by an LCSW clinical director",N,N,N,REMOVE,https://evolvingstrong.com/,HIGH,"Stored URL's utm_source/utm_medium/utm_campaign parameters stripped - same page. Site describes 'Individual, Child, Family, & Couples Therapy in Tallahassee, FL' led by June Singletary, MSW, LCSW with no ABA, BCBA or autism mention; the /services/ page returned robots-disallowed, but the homepage plus her clinical-social-work licensure establish general mental health."
6920,"Families First of Florida, LLC",Tallahassee,Y,http://www.familiesfirstfl.com/,"Community behavioral health - outpatient mental health therapy, substance abuse services, behavioral health assessments, targeted case management and adult housing",N,N,N,REMOVE,http://www.familiesfirstfl.com/,HIGH,"Service menu is 'Outpatient Services, Substance Abuse Services, Behavioral Health Assessments, Case Management Services, TCM Housing Program' using 'trauma-informed psychiatric and therapeutic interventions' - general mental health and substance-use treatment, no ABA, BCBA or autism program. 'Behavioral health' here means psychiatric care, not applied behavior analysis."
6887,Future Pathways,Tallahassee,Y,https://futurepathwaysfl.com/services/,"Supported employment / pre-vocational job readiness, independent living skills training, and social skills groups for teens and adults with disabilities",N,N,Y,KEEP_OTHER,https://futurepathwaysfl.com/services/,HIGH,"Services page: 'Job readiness, independent living, and social skills training' for 'teens and adults with disabilities,' accepting CDC+ and Family Empowerment Scholarship funding - developmental-disability supports, not ABA and no BCBA named. Autism is not named explicitly, but CDC+/FES-UA funding and the DD population make it a lifespan autism-relevant provider."
8793,"Kristin Allen, MS, LMHC",Tallahassee,Y,https://timberlanetherapy.clientsecure.me/,"Solo adult psychotherapy/counseling (Timberlane Therapy) - ACT, CBT, DBT and Gottman couples work for depression, grief, trauma, LGBTQ+ and relationship issues",N,N,N,REMOVE,https://openpathcollective.org/therapist/kristin-allen/,MEDIUM,"The stored clientsecure.me address is Timberlane Therapy's own SimplePractice client portal and confirms 'Kristin Allen, MS LMHC' at 267 John Knox Rd, Tallahassee, but it is a booking page carrying no service detail. Her Open Path professional profile lists ages 'adults 20-64 and elders 65+' with specialties 'Coping Mechanisms, Depression, Divorce, Family Conflict... Mood Disorders' and no autism, ABA or BCBA - general adult mental health counseling."
6908,Learning Alternative Behaviors,Tallahassee,Y,http://www.learningalternativebehaviors.com,"Telehealth mental health counseling for adults and teens - anxiety, depression, mood disorders and relationship issues using CBT, by an LMHC owner",N,N,N,REMOVE,http://www.learningalternativebehaviors.com,HIGH,"Record had no stored website; the full entity is 'Learning Alternative Behaviors Youth and Family Services, LLC' and its own site (found via the Mental Health Council directory) is run by 'LaToya Boyd, LMHC' offering CBT for 'anxiety, depression and mood disorders' to adults and teens, telehealth only. BCBA test fails outright - no BCBA, RBT or ABA anywhere; the behavioral name is counseling, not applied behavior analysis."
7256,"Louis M. Tornyai, OTC",Tallahassee,unclear,https://npiregistry.cms.hhs.gov/api/?version=2.1&number=1902879992,Individual occupational therapist (Florida OT license 7956) registered as a sole proprietor; patient population and whether he takes outside referrals could not be established,N,N,unclear,UNCLEAR,https://npiregistry.cms.hhs.gov/api/?version=2.1&number=1902879992,MEDIUM,"No stored website and none exists: searches on the name, the phone (850) 656-3163 and Tallahassee OT returned only aggregator stubs, so the CMS NPI registry settled identity - ""Mr. Louis M. Tornyai"", taxonomy ""Occupational Therapist"" with no pediatric qualifier, sole proprietor at 1381C Cross Creek Circle. Nothing establishes a pediatric caseload or a practice families can access, and one recruiting-data profile linking him to Sunrise Community Inc. is too weak to decide on."
8866,"Marie H. Guilford, PHD",Tallahassee,Y,https://doctorguilford.com/autism/,Autism diagnostic evaluation - clinical and forensic psychological assessment including ASD and ADHD evaluations (Capital Psychology Consultants),N,N,Y,KEEP_OTHER,https://doctorguilford.com/autism/,HIGH,"Her practice page states she does 'clinical and forensic psychological evaluations, including psychological assessments for ADHD, Autism Spectrum Disorders, and other learning, behavioral, emotional, and personality issues,' with a dedicated /autism/ service page separate from the ADHD and therapy pages - not site-wide chrome. Stored website mariehumeguilfordphd.com is robots-blocked; her live practice site is doctorguilford.com (Capital Psychology Consultants), same phone (850) 224-5801 - flag the URL mismatch."
7087,"New Hope Intervention, LLC",Tallahassee,Y,http://www.newhopeintervention.com/,"Court-referred offender education - Batterer's Intervention Program, anger management, and anti-theft classes",N,N,N,REMOVE,http://www.newhopeintervention.com/,HIGH,"Site states its mission is 'safety for victims through offender education' with only three programs - Batterer's Intervention, Anger Management, Anti-Theft - and notes BIP certification was denied 12/15/2023. 'Intervention' here is criminal-justice behavior modification for adult offenders, not ABA or any autism service."
