id,name,status,place_id,rating,user_ratings_total,website,phone,error
7569,Select Physical Therapy - Northside,success,ChIJtfaSaASw5YgRYy6DJQnWEJM,4.9,47,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/jacksonville/northside/?ty=xt,(904) 757-9119,
7573,Therapeutic Learning Center,success,ChIJ6fIXdgsp5IgRFPVJIANYhnM,5,6,http://www.arcsj.org/,(904) 824-8932,
7579,Select Physical Therapy - Baymeadows - Southside,success,ChIJS95dfPDK5YgRBdF8QlKyjqc,4.9,113,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/jacksonville/baymeadows-southside/?ty=xt,(904) 928-1133,
7580,Physical Healthcare of Jacksonville,success,ChIJx1Z48uVK5IgRrEn7w2I-YQA,4.9,74,https://physicalhealthcarejax.com/?utm_campaign=gmb,(904) 944-6659,
7584,Select Physical Therapy - Coral Springs - The Walk,success,ChIJ6Y9MPTcF2YgRbpna-eP2p5o,4.9,300,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/coral-springs/coral-springs-the-walk/?ty=xt,(954) 227-8040,
7592,Joe DiMaggio Children’s Hospital,success,ChIJGXVZgtyr2YgRYuomryySXIM,4.7,6679,https://www.jdch.com/?utm_source=gmb&utm_medium=organic&utm_campaign=hospital_locations&utm_content=jdch,(954) 265-5324,
7595,MD Now Urgent Care - West Pembroke Pines,success,ChIJnQwgPdmn2YgR8AKV7V_XRRA,4.6,489,https://www.mymdnow.com/locations/broward/west-pembroke-pines?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,(954) 301-4988,
7601,Coral Springs Disc Center,success,ChIJ___7PK8a2YgR528kWNEK2sg,4.9,43,http://coralspringsdisccenter.com/,(954) 346-5750,
7602,Holy Cross Health Inpatient Rehabilitation,success,ChIJc-sfJe0D2YgRRUAabrxcNmk,4.8,23,https://www.holy-cross.com/find-a-service-or-specialty/rehabilitation-and-therapy/inpatient-rehabilitation,(954) 351-5942,
7604,Total Mental Wellness - Integrative Psychiatry - Fort Lauderdale,success,ChIJl-EkwgEB2YgRsTLLhgA371g,4.8,75,https://totalmentalwellnessfl.com/,(954) 361-2669,
7605,Garellek Counseling,success,ChIJZ0iOjxOp2YgR2a45VPnCIQ8,4.9,42,http://garellekcounseling.com/,(954) 361-4535,
7610,Florida Spine & Pain Center,success,ChIJ3cChLMyr2YgRn_XqB2wuokU,4.8,747,https://floridapaincenter.com/,(954) 447-5206,
7613,PM Pediatric Urgent Care,success,ChIJ2XB16Jqn2YgRpM82Brmj7wI,4.8,363,https://pmpediatriccare.com/location/florida-pembroke-pines/,(954) 406-6767,
7615,Dr. Pamela Silver - Psychologist,success,ChIJ-Zns0iGm2YgREDOPbqNNfTw,4.9,111,https://drpamsilver.net/,(954) 430-0202,
7616,"Berkower Pain & Spine Rehabilitation: David Berkower, DO",success,ChIJIyj4w32m2YgRv-AGxOGVfH0,4.7,282,https://painandspinerehab.com/?utm_source=gmb_auth,(954) 430-9972,
7618,Select Physical Therapy - West Pembroke Pines,success,ChIJoR4Yal-h2YgRqLAS4OTdxTE,4.9,351,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/pembroke-pines/west-pembroke-pines/?ty=xt,(954) 438-7800,
7620,Select Physical Therapy - East Pembroke Pines,success,ChIJB7rXGsSo2YgR_hjVqW_C0Qg,4.9,223,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/pembroke-pines/east-pembroke-pines/?ty=xt,(954) 443-1926,
7622,Alignment Physical Therapy,success,ChIJ-Qoyg52s2YgRmu6XfSsvTuA,5,17,http://www.alignmentpt.com/,(954) 455-3883,
7623,Select Physical Therapy - Hallandale Beach,success,ChIJvTmFJn-s2YgRawxTYI8zdNI,4.7,151,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/hallandale-beach/hallandale-beach/?ty=xt,(954) 457-4108,
7630,The Genius Kids Academy,success,ChIJYaq6uICr2YgRen72DUalgXU,4.8,86,https://www.thegeniuskidsacademy.com/,(954) 505-4300,
7631,Kids Miracle Steps PPEC,success,ChIJzdDCugCn2YgR3vsO3JZeKyI,4.9,27,https://kidsmiraclesteps.com/,(954) 505-4937,
7635,Esencia Therapy & Wellness Center,success,ChIJ6c_aKRIF2YgRhEZyt3DZz1Q,4.8,26,https://esenciawellnesstherapy.com/,(954) 532-3228,
7637,Memorial Hospital Miramar,success,ChIJ1-bI8_Gj2YgR7xwRhe4DI_w,4.7,10053,https://www.mhs.net/locations/memorial-hospital-miramar,(954) 538-5000,
7640,Holy Cross Rehabilitation Institute- Pelvic Floor Rehabilitation,success,ChIJkUSL25QD2YgRc_6cyuoHwYg,5,29,https://www.holy-cross.com/find-a-service-or-specialty/womens-health/pelvic-floor-rehabilitation,(954) 542-4772,
7650,Center for Psychological Growth and Wellness,success,ChIJC79OObkH2YgReHGVgXKAGDo,5,15,http://plantationpsychologists.com/,(954) 577-0095,
7652,Quality in home therapy,success,ChIJk15tcTK982MRj-3JntMsXt4,5,73,http://qualityinhometherapy.com/?utm_source=gmb&utm_medium=referral,(954) 593-1735,
7653,Challenges Conquered Counseling Services,success,ChIJ132EEq0D2YgRgrIxUpAMb5Y,5,34,http://challengesconqueredcounseling.com/,(954) 600-9403,
7657,Apolo Wellness Center,success,ChIJK7kvGMel2YgRpONtvnZMGZw,5,106,https://apolowellnesscenter.com/,(954) 699-3511,
7661,Select Physical Therapy - Tamarac,success,ChIJfVXcrb8F2YgR8yfw7S1nn6c,4.9,277,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/tamarac/tamarac/?ty=xt,(954) 721-3556,
7662,On The Hop,success,ChIJoUjkDa0F2YgRhW0OLRlENuU,4.5,15,https://www.onthehop.com/,(954) 722-9992,
7667,Family Therapy Group of Weston,success,ChIJjfb9kMGh2YgRbDaywN41SdY,4.8,47,http://familytherapybroward.com/,(954) 769-1285,
7670,Sunshine Kidz Pediatric Care - Hollywood,success,ChIJ___vghqp2YgRjvh24ZxfF38,4.3,36,https://sunshinekidzppec.com/,(954) 982-7110,
7672,Select Physical Therapy - Hollywood,success,ChIJ19zSfuir2YgRF52IEPOxsHY,4.8,169,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/hollywood/hollywood/?ty=xt,(954) 986-2299,
7673,The Lighthouse - Children Therapy Center,success,ChIJsWjgMSO8xwwRkCXF6umMw_8,5,53,http://www.tlhproject.com/,(786) 522-7203,
7674,The NEEDS Center - 175 Industrial Loop S,success,ChIJ__8vinPG5YgRZvPVpwl3w58,,,https://needsctr.org/,(904) 269-0773,
7684,St. Germain Chiropractic Palm Bay,success,ChIJCWnArooN3ogRbpMq_utLul0,5,628,http://stgermainchiropractic.com/,(321) 306-0300,
7723,Easterseals Florida Palm Bay - 2475 Palm Bay Rd Ne,success,ChIJBzrsDLUT3ogR4JbpkxexiE4,,,https://www.easterseals.com/florida/programs-and-services/adults/adt-lsd.html,(321) 723-4474,
7756,"Therapy with Alyse, LLC - Palm Springs",success,ChIJ28yGzkon2YgRVAD9guKYCAs,5,15,https://therapywithalyse.com/,(856) 438-0694,
7962,Youth'n Action Therapy Center,success,ChIJESHEzPbB2YgROrR5vMoAxJE,5,25,http://youthna.com/,(305) 232-0227,
7964,"American Pro-Health Rehabilitation Center, Inc",success,ChIJrw4J1y-42YgRUFeLH7ekgoY,5,51,https://www.facebook.com/AmericanProHealthRehab/,(305) 262-1987,
7965,Select Physical Therapy - Kendall - Miami,success,ChIJAZ_ZLdDA2YgR9uZU8G3JUdw,4.9,126,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/miami/kendall-miami/?ty=xt,(305) 271-3223,
7967,Select Physical Therapy - Miami Lakes,success,ChIJV0A71y2l2YgRNIuZSYKjyaU,4.9,264,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/miami-lakes/miami-lakes/?ty=xt,(305) 364-0969,
7980,Concentra Urgent Care - Miami Gardens - 20535 Nw 2nd Ave,success,ChIJKY1Yz5Ou2YgRG9FV3rPG6ss,4.9,746,https://www.concentra.com/urgent-care-centers/florida/miami/miami-gardens-urgent-care/#nearbylocations_g=25.9641260368%7C-80.2053579576&nearbylocations_o=DistanceMi%2CAscending&nearbylocations_distancemi=20&nearbylocations_DistanceMi=20,(305) 653-7720,
7985,Grand Health Institute,success,ChIJL5B8Sh202YgRCsktPmO-ILo,4.6,84,http://www.grandhealthinstitute.com/,(305) 728-0505,
7998,Bee Positive Behavior Services Inc.,success,ChIJMVgWdTPH2YgRUgMXrbQnqvE,5,5,http://www.beepositivebehaviorservices.com/,(305) 903-3505,
8006,Select Physical Therapy - North Miami,success,ChIJxxWRtYut2YgRLSZYUuv-3as,4.9,138,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/north-miami/north-miami/?ty=xt,(305) 949-2700,
8016,The Healthy Family Chiropractic,success,ChIJ5XEi2t8T3ogRPMvcBnmsxzE,4.9,194,https://thehealthyfamilychiro.com/,(321) 328-0056,
8020,"Tammy Bishop Occupational Therapy, LLC",success,ChIJS_W_-Txr54gR-nJexx2uXZw,5,6,https://tammy-bishop.com/,(321) 440-0092,
8023,Skylight Counseling Services,success,ChIJ9U1ZXFQO3ogRkuEWcjXBLAk,4.7,88,http://www.skylightcounselingservices.com/,(321) 608-0604,
8025,PM Pediatric Urgent Care (Formerly Night Lite Pediatrics) - West Melbourne,success,ChIJOXc5Ua4N3ogRD9vz3yG0Gc4,4.5,1198,https://pmpediatriccare.com/location/florida-melbourne/,(321) 608-3595,
8033,Speech4Kids of Gainesville,success,ChIJ4TM2Db--6IgRRmzIZv3ftrw,4.8,17,http://speech4kidsgainesville.com/,(352) 240-3155,
8041,Sarkis Family Psychiatry,success,ChIJSyRA56O86IgRQNIJWraMhKA,4,27,https://www.sarkisfamilypsychiatry.com/,(352) 331-5100,
8044,Upward Trend Academy,success,ChIJY1NqaMQp54gRSJpjHRnRIeQ,4.3,18,http://www.upwardtrendacademy.com/,(386) 402-4460,
8054,The Releaf Clinic Gainesville,success,ChIJ8fZq1OSj6IgRmwTid3htgKM,5,267,http://thereleafclinicsinc.com/,(352) 432-1520,
8066,Helping Hands,success,ChIJkcqjNIuj6IgRnQ_gSEqXa2A,4.4,14,http://www.hhclinicgnv.org/,(352) 519-5542,
8086,Massage Alchemy,success,ChIJpw6ikUsh6IgRI19vGaKThbM,4.9,237,http://www.massagealchemyspringhill.com/,(352) 587-3374,
8087,"Physicians Group, LLC",success,ChIJN5fNnWcg6IgRs1VT3WXRXSE,4.7,25,https://www.physiciansgroupllc.com/location/spring-hill-fl,(352) 592-9596,
8100,Select Physical Therapy - Spring Hill,success,ChIJLTYXDukf6IgREsAIpwFagxs,4.9,190,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/spring-hill/spring-hill/?ty=xt,(352) 683-8882,
8101,Acupuncture Plus Holistic Center,success,ChIJNaUOuAygwogREVQlUBtUiQU,4.8,79,https://acupunctureplusholisticcenter.com/,(352) 683-9499,
8103,Spring Hill Pediatric Care,success,ChIJAdQL3J-hwogRQqRECeWY_aM,4.7,78,https://springhillpediatriccare.com/?utm_source=gmb&utm_medium=referral,(352) 701-4030,
8122,ActiveFIT Rehab Physical Therapy,success,ChIJDwWqenvY5ogRqyIVukODjRE,4.9,87,http://www.activefitpt.com/,(386) 214-2663,
8123,AdventHealth Wellness Center Daytona Beach,success,ChIJFTmFkEvd5ogRBPWqm-9_Bh0,4.6,34,https://www.adventhealth.com/wellness-centers/adventhealth-wellness-center-daytona-beach,(386) 231-3415,
8124,AdventHealth Daytona Beach,success,ChIJj0puvEXc5ogRRxP29EtEtwI,4.5,4124,https://www.adventhealth.com/hospital/adventhealth-daytona-beach,(386) 231-6000,
8152,Elevate Recovery Lounge,success,ChIJS2gr737d5ogRPhuWA5yngBk,5,24,https://elevaterecoverylounge.com/,(386) 387-8414,
8154,AdventHealth Sports Med and Rehab New Smyrna Beach,success,ChIJd2AGzCAp54gRj7JohSF2ddY,4.8,26,https://www.adventhealthrehabilitationeastfl.com/,(386) 424-5181,
8166,Creation Counseling,success,ChIJAwOLbT7Z5ogRsUtFjH_Ux1o,5,17,https://www.creationcounseling.net/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1822203709214912963,(386) 481-0651,
8175,Injury Health Center,success,ChIJIT1kb7vZ5ogRyIkFVscElQU,4.8,109,http://www.injuryhealthcenter.com/,(386) 788-2855,
8181,AdventHealth Sports Med & Rehab Orange City,success,ChIJO62CfBUR54gReIJ3wIJG7sM,4.9,71,https://www.adventhealthrehabilitationeastfl.com/,(386) 917-5160,
8185,Physical Medicine Institute Orlando,success,ChIJ1x9qtIR654gRsX2ot9afA2M,4.8,263,http://www.physmedi.com/,(407) 237-0069,
8193,Central Florida Pediatric,success,ChIJU-2U8hiE3YgRZ_FWvpgpwmM,2.9,19,http://www.pocf.net/,(407) 343-9826,
8199,Brilliant Brains Behavior Services LLC,success,ChIJ_8B-DMXtwogR76ZTqRSdHn8,5,8,https://www.brilliantbrainsbehavior.com/,,
8200,AdventHealth for Children,success,ChIJ99kYXJp654gR4AfUl5qyHsE,4.6,1086,https://www.adventhealth.com/hospital/adventhealth-children,(407) 303-5437,
8201,Creative Insights Counseling,success,ChIJr87NLLRn54gRtzIcBvk8mKo,4.7,24,https://playtherapyorlando.com/,(407) 305-8300,
8208,Select Physical Therapy - Turkey Lake,success,ChIJFw64xiF_54gRGOkGxuVP7SM,4.8,153,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/orlando/turkey-lake/?ty=xt,(407) 352-3508,
8220,Orlando Psychology Associates,success,ChIJjwAIAcN654gRGM9VjWOvQ-M,4,24,http://www.orlandopsychologyassociates.com/,(407) 447-5437,
8229,Thriveworks Counseling & Psychiatry Orlando,success,ChIJsQGyBM1554gR7zgQyBSPybc,4.4,93,https://thriveworks.com/orlando-therapy/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,(407) 512-8596,
8235,Select Physical Therapy - Winter Park,success,ChIJxQYDfnVw54gRqF2Mqrpb1aQ,5,145,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/winter-park/winter-park/?ty=xt,(407) 539-2953,
