id,name,city,operating,website_found,primary_service,delivers_aba,bcba_found,autism_relevant,recommend,evidence_url,evidence_quality,notes
6912,TMZ BEHAVIORAL CARE: Dr. Charline Boufin,Davie,Y,Y,Psychiatric evaluation and medication management plus talk therapy (telehealth),N,N,N,REMOVE,https://tmzbehavioralcare.com/about-us,HIGH,"First-party home and about pages show Boufin is MSN/DNP/ARNP, PMHNP-BC, a psychiatric nurse practitioner, not a BCBA or BCBA-D, and the practice's primary service is medication management and individual/family psychotherapy for depression, anxiety, ADHD, bipolar, PTSD and substance abuse. No ABA, RBT, autism diagnostic evaluation or even an autism mention on either page, so this is out of scope under the counseling/psychiatry rule."
6728,A Bright Start Therapy,Hialeah,Y,Y,"Pediatric speech, occupational and physical therapy delivered in homes, daycares and preschools",N,N,Y,KEEP_OTHER,http://abrightstarttherapy.com/,HIGH,"First-party site states 'Speech, Physical, and Occupational Therapy for Children' ages 0-18 across Miami-Dade in homes, daycares, preschools and medical facilities, so the setting and caseload are pediatric (Trap 3 cleared), with no ABA, BCBA or RBT named. Correct tags are speech-therapy, occupational-therapy, physical-therapy and mobile-services, not aba; the autism mention sits in a populations-served list alongside developmental delays rather than a dedicated autism page."
7621,Fun Kids Therapy Inc,Hialeah,Y,N,Unverified pediatric therapy clinic/center; specific disciplines not established,unclear,N,unclear,UNCLEAR,https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=Fun+Kids*&state=FL&limit=50,LOW,"No website exists (the stored value is the literal string 'null') and no first-party page or social profile could be found, so nothing here rests on the provider's own words. It is operating: Sunbiz lists FUN KIDS THERAPY INC as Active (P21000022204) and NPI 1841867470 is registered in Hialeah, but its taxonomy is the generic 261Q00000X Clinic/Center with no behavior-analyst code and it does not appear in the 33016 behavior-analyst NPI set, so the aba tag is unsupported and the actual disciplines and autism relevance remain unestablished."
6669,"Kidscare Therapy Center, Inc.",Hialeah,Y,Y,"Multidisciplinary pediatric outpatient clinic: ABA, speech, occupational and physical therapy",Y,unclear,Y,KEEP_ABA,https://kidscaretherapycenterinc.net/applied-behavior-analysis-aba-therapy-miami-fl.html,HIGH,"First-party dedicated ABA service page (content distinct from the home page, so not chrome) states the Miami/Hialeah center provides ABA 'to individuals with autism spectrum disorders and other developmental challenges' and references 'certified behavior analysts', which with the dedicated ABA page is a sufficient second signal. Reservation: no individual BCBA is named anywhere on the site and no RBTs or Medicaid ABA billing are mentioned, so bcba_found is unclear; the record should also carry speech-therapy, occupational-therapy and physical-therapy alongside aba."
6919,Magic Behavioral Care Corp,Hialeah,Y,Y,In-home/school/community ABA therapy for children and adolescents with autism,Y,unclear,Y,KEEP_ABA,https://magicbehavioralcare.com/,HIGH,"First-party site (home page carries ABA-specific detail absent from the thin contact page, so not chrome) states it delivers 'personalized ABA Therapy' for individuals up to 18 with autism spectrum disorder across homes, schools and the community, covering behavior reduction, skill acquisition, social skills and parent support. Reservation: no BCBA is named anywhere on the site, though the corporation posts BCBA job openings and has RBT staff listings, which is the second signal; the aba tag is correct and parent-coaching could be added."
6612,My Therapy Spot,Hialeah,Y,Y,"Pediatric speech-language and occupational therapy (clinic, home, daycare and teletherapy)",N,N,unclear,KEEP_OTHER,https://mytherapyspotco.com/services/,HIGH,"Two first-party pages (home and services) show speech-language and occupational therapy only for children birth to 25 in a Miami Lakes clinic plus daycares, homes and teletherapy, with no ABA, BCBA or RBT anywhere; the aba tag is wrong and should be speech-therapy, occupational-therapy, mobile-services and virtual-therapy. Reservation: autism is never mentioned on any first-party page, so autism relevance rests on the pediatric developmental-delay caseload rather than a stated autism focus."
6710,New beginning behavior therapy center,Hialeah,Y,N,Small behavior-analysis practice registered as a Behavior Analyst provider; specific service offering unverified,unclear,N,unclear,UNCLEAR,https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=New%20Beginning%20Behavior*&state=FL&limit=20,LOW,"The stored domain newbehaviourtherapy.com is no longer the business - every path 302-redirects to donmarrvsales.net, a hijacked/parked page pushing an online gambling site - so there is NO working first-party site and no first-party service page exists to source a service list from; the Instagram profile @newbbt_ is blocked to fetch, leaving only registry data. NPI lists NEW BEGINNING BEHAVIOR THERAPY LLC at 7580 NW 186th St Apt 202, Hialeah (an apartment, i.e. likely an in-home/mobile practice, not a clinic) with Behavior Analyst taxonomy and administrator Lidice Martin, who has no individual NPI and no BCBA credential found anywhere - no named BCBA, no RBT, no Medicaid ABA billing evidence and no autism-specific statement, so I will not confirm the aba tag on registry taxonomy alone."
9079,"Renascence Therapy Center, Inc",Hialeah,Y,N,"Outpatient speech-language, occupational and physical therapy clinic including children's speech therapy",N,N,unclear,KEEP_OTHER,https://renascence-therapy-center-inc.reservio.com/,MEDIUM,"CSV stores the literal string 'null' so no website was on file, and the domain renascencetherapycenter.com referenced on their booking portal does not resolve (DNS failure), so there is no working first-party site; NPI confirms RENASCENCE THERAPY CENTER, INC at 15291 NW 60th Ave Ste 100 (Miami Lakes mailing address, same street as the CSV Hialeah row) with Speech-Language Pathologist primary taxonomy plus occupational and physical therapy, president Yordanka Ibarra, PTA - no behavior-analyst taxonomy and no BCBA, so the aba tag is wrong and should be speech-therapy, occupational-therapy and physical-therapy. Reservation: the only service-level evidence is their own Reservio booking portal ('Children Speech Therapy', current weekday hours); nothing states an autism or developmental-disability focus, and the AHCA facility profile would not render, so autism relevance is unresolved."
7323,Spring Health,Hialeah,Y,Y,Center-based ABA therapy for children with autism spectrum disorder and other developmental disabilities,Y,Y,Y,KEEP_ABA,http://www.abaspringhealth.com/services,HIGH,"First-party site abaspringhealth.com has a dedicated ABA services page (ABA therapy, initial ABA evaluation, personal care) stating a mission to support children with ASD, and the NPI registry shows SPRING HEALTH INC with Behavior Analyst taxonomy plus owner Keyllin Alonso Delgado, BCBA, whose individual NPI carries the same phone as the CSV row - this is NOT the national employer-benefits company also called Spring Health. Caveat: no BCBA or RBT is named anywhere on the website itself, and the org NPI address is Pompano Beach while the Google Business listing gives 2300 W 84th St Ste 602E, Hialeah, matching the CSV."
7002,Victory Brt,Hialeah,Y,Y,"Pediatric multidisciplinary therapy agency: ABA behavior therapy plus speech, occupational and physical therapy",Y,Y,Y,KEEP_ABA,https://www.victorybrt.com/about-us,HIGH,"First-party site plus NPI registry confirm Behavior Analyst taxonomy and owner/CEO Adolfo L. Nunez Rodriguez, BCBA/LMHC, serving children and adolescents with ASD and ADHD; 'BRT' is never defined anywhere on the site or in the NPI record, so its meaning is unestablished. Site and NPI both give 2101 W 76th St, Hialeah, not the CSV address 1301 W 68th St, and the site also advertises speech-therapy, occupational-therapy and physical-therapy, which should be added alongside aba."
6650,3D THERAPY SERVICES,Palm Bay,Y,Y,"Outpatient occupational, physical and speech-language therapy clinic for all ages",N,N,Y,KEEP_OTHER,http://www.3dtherapyfl.com/about,HIGH,"First-party About page names founders Sena Mortey, OTR/L (states she is 'especially passionate about helping children with developmental delays due to Autism') and Eunice Saunders, SLP - page-specific text, not chrome - and no BCBA or ABA service exists anywhere on the site, so the aba tag is wrong and should be replaced with occupational-therapy, speech-therapy and physical-therapy. Caveat on Trap 3: the clinic is mixed pediatric/adult (geriatric rehab, stroke, Parkinson's, orthopedics), so autism is only part of the caseload."
6777,Advanced Behavioral Care,Palm Bay,Y,Y,"Adult outpatient psychiatry, medication management and psychotherapy",N,N,N,REMOVE,http://www.advancedbehavioralcare.org/providers,HIGH,"First-party Providers page names only Richard Bunt MD (psychiatry), Susan Neil APRN/LMFT/LMHC (18+ only), Deborah Phillips LCSW/CAP and Stephanie Eastman LCSW - no BCBA, no RBT, no ABA service, and the home page states the practice provides mental health services to adults, so the name 'Behavioral' is misleading. Out of scope under the counseling rule and under the adult-versus-pediatric rule; autism is not mentioned anywhere, so the aba tag is simply wrong and no replacement tag applies."
7169,"All in Mental Health, LLC",Palm Bay,Y,Y,"Outpatient talk-therapy counseling practice (anxiety, depression, trauma/PTSD, teen and couples counseling)",N,N,N,REMOVE,http://allinmentalhealth.com/services,HIGH,"First-party home and services pages both list only counseling modalities (CBT, trauma-informed therapy, teen therapy, couples, BIPOC-responsive therapy) under clinician Christine Williams-Kelly, with no BCBA, no RBT and no ABA, ADOS or parent-coaching service; autism is not mentioned anywhere on either page, so this is not even a borderline conditions-list case. Out of scope under the counseling rule - primary service is talk therapy - and the aba tag is wrong with no valid replacement tag."
8846,Blue Cat Neuropsychology & Intervention PLLC,Palm Bay,Y,Y,"Neuropsychological and developmental testing practice that performs autism spectrum evaluations for children age 2.5+ (evaluation only, no therapy)",N,N,Y,KEEP_OTHER,https://sites.google.com/bluecatneuro.net/blue-cat/home,HIGH,"COUNSELING-RULE EXCEPTION APPLIES: two first-party pages with different text confirm autism diagnostic evaluation is an actual stated service, not a condition index - bluecatneuro.net lists 'Early Developmental Evaluation - assessment of developmental milestones, autism spectrum, and early intervention needs' as a distinct service, and the practice's own Google Site states pediatric/developmental testing from age 2.5 'includes autism, speech-language disorders, intellectual difficulties, and attentional testing', while also stating Blue Cat no longer accepts therapy patients, so it is not a talk-therapy practice at all. Correct tag is ados-testing, not aba (sole clinician is Dr. Scott Harcourt, PhD, licensed psychologist FL PY11983 - no BCBA and no ABA anywhere); reservation: neither page names ADOS-2 or any specific instrument, and the practice also serves adults."
8406,Blue Iris Behavioral Services,Palm Bay,Y,Y,In-home and center-based ABA therapy,Y,unclear,Y,KEEP_ABA,https://www.blueirisbehavioral.com/about/,HIGH,"First-party site: home and about pages carry differing ABA content (skill acquisition, behavior reduction, potty training) and the about page states the team includes BCBAs, Licensed Lead Analysts and RBTs, though no BCBA is named individually and an LCSW (Diliana Polanco) is the only named staffer. Autism is not named on the site, so autism relevance is inferred from the ABA service set plus the behavior-analyst NPI taxonomy (1023777935)."
6553,JMS Therapy Services,Palm Bay,Y,Y,"Pediatric speech-language, feeding and occupational therapy",N,N,Y,KEEP_OTHER,https://jmstherapyservices.com/,HIGH,"First-party site describes only speech-language, feeding and occupational therapy for children with a sensory gym and explicit experience with Autism Spectrum Disorder; no ABA service and no BCBA anywhere on the site or in NPI 1164901534 (registered as JMS Speech Therapy Services Inc), so the aba tag is wrong. Correct tags: speech-therapy, occupational-therapy, feeding-therapy, virtual-therapy (tele-therapy offered); the /services/ and /about-us/ pages were blocked by robots so staff credentials could not be individually verified."
9011,"Mylan Kaltman, PsyD",Palm Bay,unclear,N,Clinical psychology within a psychiatry/counseling group practice (Atlantic Psychiatric Center),N,N,N,REMOVE,https://www.atlanticpsych.com/services/,HIGH,"The stored site atlanticpsych.com is Atlantic Psychiatric Center, which does match the stored address (2123 Franklin Dr NE) and phone, but Kaltman has no site of her own and is NOT on the current APC provider roster (only third-party listings last updated 2012/2017 place her there), so she may no longer practice at this location. EXPLICITLY: the practice performs NO autism diagnostic evaluation — its services page lists psychiatric evaluation and medication management, individual psychotherapy, marriage/family counseling, generic psychological evaluations, geriatric psychiatry and TMS for ages 13 and older, with no ADOS, no autism specialty and no BCBA or ABA, so the counseling-scope exception does not apply and the aba tag is wrong."
8978,South Brevard Behavioral Med,Palm Bay,Y,N,Outpatient mental health counseling and clinical psychology practice,N,N,N,REMOVE,https://npino.com/behavioral-health/1912163932-south-brevard-behavioral-medicine/,MEDIUM,"No website is stored (literal 'null') and none exists; NPI 1912163932 is active with taxonomy 251S00000X Community/Behavioral Health at the stored address and phone, staffed by Scott M. Kaplan, PsyD (psychologist, authorized official) and Candy L. Kaplan, LMHC — no behavior-analyst taxonomy and no BCBA anywhere, so the aba tag is wrong. EXPLICITLY: no evidence this practice performs autism diagnostic evaluation or ADOS testing, so the counseling-scope exception does not apply and it is out of scope as a general mental health practice; evidence is third-party registry/directory only (no first-party page exists), which caps quality at MEDIUM."
6038,"The Center for Codependency Recovery- Suzi Marsh Meffen Clinical Social Work/Therapist, BBA, MSW, LCSW",Palm Bay,Y,Y,"Adult psychotherapy, codependency recovery and life coaching (solo LCSW)",N,N,N,REMOVE,http://suzimeffen.com/,HIGH,"First-party site confirms a solo LCSW practice (Suzi Marsh Meffen, FL license 14489) doing couples/family counseling, grief work, codependency recovery and 'elite life coaching' for adults — all three of talk therapy, life coaching and codependency work are named in the scope rule as out of scope. EXPLICITLY: no autism or developmental-disability mention, no pediatric work, no autism diagnostic evaluation or ADOS, and no BCBA or ABA, so the exception does not apply and the aba tag is wrong."
8900,Winning Hearts IM A+ Personal Transformation Services,Palm Bay,Y,Y,"Faith-based ministry offering anger management classes, premarital counseling and life coaching",N,N,N,REMOVE,https://winninghearts2.org/services/,HIGH,"First-party site: Winning Hearts International Ministries, run by Angela Hardison Johnson ('Coach Johnson'), offers Bible study, court-approved anger management, trauma healing groups, premarital counseling and coaching for teens and adults — counseling and life coaching, explicitly out of scope. Home and services pages differ in content and NEITHER mentions autism, developmental disability, children's behavioral services, ABA or any BCBA; no autism evaluation, so the exception does not apply and the aba tag is wrong."
10355,Achievers Academy,Pembroke Pines,Y,N,Licensed child care center / VPK preschool with before- and after-school care,N,N,unclear,REMOVE,https://childcarecenter.us/provider_detail/achievers_academy_pembroke_pines_fl,MEDIUM,"No website is stored (literal 'null') and no first-party site exists; Florida child care license C17BO0340 shows an active 44-child facility at the stored address and phone offering infant care, VPK, full day and before/after school, with no autism or special-needs program and no BCBA or ABA anywhere, so the aba tag is wrong and there is no distinct clinical program a parent could access without enrollment. Evidence is a third-party licensing directory only (acceptable for status and address, not services), so if kept at all this is a daycares-table record contingent on verifying inclusion of special-needs children — it does not belong in the provider directory."
6738,"BG Clinical Intervention, LLC",Pembroke Pines,Y,Y,In-home and in-school ABA therapy with parent training,Y,Y,Y,KEEP_ABA,https://www.bgclinicalintervention.com/,HIGH,"First-party site names four BCBAs (Katery Garcia, Susana Sanchez Hernandez, Cristina Nunez, Jennifer Rojas Garcia) under owner Barbara Garcia, LCSW, with dedicated in-home ABA, in-school ABA, parent ABA training and behavior intervention pages stating they serve children with Autism Spectrum Disorder and other developmental disabilities — named BCBAs plus dedicated ABA service pages satisfy the second-signal requirement. Caveat: NPI 1710752274 (active since 2023) lists suite 120B while the CSV stores #110B at the same 1601 N Palm Ave building; parent-coaching is a valid secondary tag alongside aba."
7067,Blue Minds LLC,Pembroke Pines,Y,Y,ABA therapy for children with autism,Y,Y,Y,KEEP_ABA,https://www.bluemindsllc.com/about-us,HIGH,"First-party site: team page names two BCBAs (Xioreli de la Vega, Clinical Director; Georgina Amador) plus RBTs on staff, and NPI 1184289639 carries a behavior-analyst taxonomy - second signal satisfied. Site also advertises diagnostics and summer camps; aba tag is correct."
6635,Caring Therapists of Pembroke Pines,Pembroke Pines,Y,Y,Counseling/psychotherapy group practice that also performs autism diagnostic testing,N,N,Y,KEEP_OTHER,https://caringtherapists.com/autism-testing,MEDIUM,"Stored URL's utm_source=google GBP parameters stripped; caringtherapistsofbroward.com 302-redirects to the group's real domain caringtherapists.com, a 12-location counseling/psychiatry practice whose core business is out of scope, BUT a dedicated first-party page states they are autism testing specialists using the ADOS, which triggers the exception - correct tag is ados-testing, not aba. Reservation: the autism-testing page says only 'offices throughout Florida' and never confirms the Pembroke Pines office performs evaluations, and no BCBA or ABA service exists anywhere on the site."
6630,Compass Health Systems,Pembroke Pines,Y,Y,Psychiatry and medication management (adult and child mental health/addiction),N,N,N,REMOVE,https://www.compasshealthsystems.com/services,HIGH,"First-party home and services pages list psychiatry, medication management, TMS, detox and psychological testing with no mention of autism or ABA anywhere - out of scope under the counseling/psychiatry rule. Multi-state group, but there was no site-wide condition index claiming autism, so TRAP 1 did not even arise."
8939,Creative Friends Therapy LLC,Pembroke Pines,Y,N,Occupational therapy (solo COTA/L-owned practice),N,N,unclear,UNCLEAR,https://npiprofile.com/npi/1134807456,MEDIUM,"Stored URL is an Instagram profile, not a first-party site, and Instagram blocks fetching, so my evidence is the NPI registry plus a Sunbiz filing: NPI 1134807456 is an occupational-therapy organization (taxonomy 225X00000X) at the exact CSV address and phone, owner Yalina Torres COTA/L, Sunbiz active - definitively not ABA, so the aba tag is wrong and occupational-therapy is the right tag. TRAP 3 reservation: 225X00000X is the generic OT code and I could not establish a pediatric versus adult caseload or any autism/DD focus, so I will not confirm directory relevance."
6525,Devereux Therapeutic Foster Care Dade,Pembroke Pines,unclear,N,Therapeutic foster care - child-welfare out-of-home placement,N,N,N,REMOVE,https://www.devereux.org/site/SPageServer/?pagename=fl_foster_programs_services,MEDIUM,"TRAP 2 applied: Devereux Florida runs a separately named Autism & I/DD program and separate I/DD 'Family Care homes', but the specifically named program on this record is Specialized Therapeutic Foster Care, a child-welfare placement service for children needing intensive intervention - not an autism service and not something a parent can self-refer to, so it does not belong in a parent-facing directory. Additional reservations: the record has no site of its own (only a parent-institution page), the Devereux Florida foster-care pages list no Broward office at all, and the record name says 'Dade' while the address is in Broward."
6011,Insight Behavioral Center,Pembroke Pines,Y,Y,"Marriage/family counseling, individual psychotherapy and life coaching",N,N,unclear,REMOVE,https://insightbehavioralcenter.com/,HIGH,"CSV stored the literal string 'null' but the practice does have a first-party site, domain insightbehavioralcenter.com; its home page lists only individual/couples/marriage/trauma/grief therapy and life coaching, run by LMFT Rosa Pereira, so it is out of scope under the counseling rule. Its /aba/ page is generic textbook boilerplate about what ABA is, names no BCBA or RBT anywhere on the site, and the LMFT license is not a behavior-analyst credential - the aba tag is unsupported."
6033,"SPECIAL EDUCATION ADVOCACY SERVICES, LLC",Pembroke Pines,Y,Y,Special education advocacy and IEP/504 consulting,N,N,Y,REMOVE,https://www.yselaheim.com/,HIGH,"First-party site (yselaheim.com) confirms this is educational advocacy and consulting - IEP/504 navigation, FBA/BIP review, transition support - run by advocate Ysela Heim and a retired Broward schools autism coach, with no clinician, no BCBA and no direct service delivered to a child, so the aba tag is flatly wrong. It is genuinely autism-focused but advocacy/IEP representation maps to none of the valid service tags; if the directory wants to retain it the only near fit is parent-coaching, otherwise it is not a service provider in this directory's sense."
8794,"SPOT FOR KIDS, INC",Pembroke Pines,Y,Y,Pediatric occupational therapy and speech therapy,N,N,Y,KEEP_OTHER,https://www.spotforkidsinc.com/about-us,HIGH,"First-party site and staff page show only OTs/COTAs and SLPs/SLPAs doing pediatric sensory-integration OT and speech - no BCBA, no ABA, so the aba tag is wrong and should be speech-therapy and occupational-therapy. Autism is never named explicitly; relevance rests on their stated focus on sensory processing and developmental challenges in children."
