id,name,city,operating,website_found,primary_service,delivers_aba,bcba_found,autism_relevant,recommend,evidence_url,evidence_quality,notes
6757,Inclusive Behavioral Solutions LLC,Hollywood,Y,Y,"Comprehensive ABA therapy for children with autism, plus parent training and school consultation",Y,Y,Y,KEEP_ABA,https://npiregistry.cms.hhs.gov/api/?version=2.1&number=1932090180,HIGH,"NAMED BCBA: Jose Javier Gonzalez, BCBA, listed as owner and authorized official on NPI 1932090180, which carries taxonomy 103K00000X (Behavior Analyst) - that is the second signal alongside the first-party site's dedicated comprehensive-ABA service description, so the BCBA test is passed on both halves. Full correct tag set: aba, parent-coaching (the site sells parent training and school consultation as distinct offerings) - the existing aba tag is correct here. No input contradiction of substance: phone (561) 584-0502 and address both match, though the CSV omits the published Suite 114A and the NPI record shows the entity as active only since 2025, so the operating history is short."
6704,Little Eaters - Feeding & Myofunctional Therapy,Hollywood,Y,Y,Pediatric feeding therapy and orofacial myofunctional therapy (SLP-run),N,N,unclear,KEEP_OTHER,https://www.littleeatersfl.com/meet-the-team-1,HIGH,"Real, active pediatric practice: infant/pediatric feeding therapy, tethered-oral-tissue (tongue tie) pre/post-release support, orofacial myofunctional and oral-motor therapy, staffed by Tiffany Zilberman M.S. CCC-SLP (owner), Sara Goldstein M.S. CCC-SLP, Marissa Gerasci M.A. CCC-SLP and OT Yifat Markowitz; no BCBA, no RBT and no ABA content anywhere, so the aba tag is wrong. Full correct tag set: feeding-therapy (myofunctional therapy has no slug of its own and maps here; speech-therapy is arguable but their published service menu is feeding/oral-motor only, not general speech). Reservations: across the home, services and meet-the-team pages autism/ASD/neurodivergent is NEVER mentioned - they describe sensory sensitivities, selective eating and ARFID instead - so autism relevance is inferred overlap, not stated; input contradiction: the CSV address 4420 Sheridan St does not match the published 4651 Sheridan St Suite 220B, Hollywood FL 33021, though the phone (305) 488-6204 matches."
7312,Your Narrative Counseling & Therapeutic Services,Hollywood,Y,Y,"Psychotherapy - marriage and family therapy and behavioral health counseling for children, adolescents, adults and families",N,N,unclear,REMOVE,http://www.yournarrativecounseling.com/about,MEDIUM,"Out of scope under the counseling rule: sole clinician is Dr. Shellyann M.H. Thomas, PhD (Family Therapy), LMFT, and the practice is systemic/relational psychotherapy and Medical Family Therapy treating ADHD, ODD, anxiety, depression, trauma and autism among its conditions - no BCBA, no RBT, no ABA anywhere. I checked the autism-evaluation and parent-coaching EXCEPTION explicitly across the home and about pages: she advertises 'Autism & Behavioral Assessment' and 'neurodevelopmental evaluations' as service-category labels only, with no ADOS or named diagnostic instrument, no autism-specific group therapy and no parent-coaching program, and an LMFT is not a psychologist or neuropsychologist performing diagnostic autism evaluation - so the exception does not rescue it. Reservation: if she can document actual ADOS-based autism evaluation this would flip to KEEP_OTHER with ados-testing; address 1946 Tyler St and phone (754) 400-1689 both match the CSV exactly."
6555,Creative Behavior Solutions llc,Largo,Y,Y,"ABA early intervention, social skills and independent living skills for children with ASD, Down syndrome and ADHD",Y,Y,Y,KEEP_ABA,https://npiregistry.cms.hhs.gov/api/?version=2.1&number=1003245275,HIGH,"NAMED BCBA: Adrianne Smith, MS, BCBA, President/Owner on NPI 1003245275, taxonomy 103K00000X (Behavior Analyst), enumerated 7 Nov 2013 - a decade-plus operating history that answers the free-tier-Wix concern, corroborated by a BBB business profile; second signal is the first-party site's ABA-specific service content (early intervention for ASD, Down syndrome and ADHD, ages 15 months to 18 years, social skills, teen independent living, parent/family training). Full correct tag set: aba, life-skills, parent-coaching - the existing aba tag is correct. Input contradiction/note: the stored URL is the free Wix subdomain creativebehaviorso.wixsite.com/cbsaba but the business also runs a custom domain, cbsaba.com, which should replace it; NPI lists a primary address of 12890 Poinsettia Ave, Seminole with 12505 Starkey Rd STE K, Largo as secondary, so the CSV address is a real but non-primary location and the CSV omits Ste K; phone (727) 280-6643 matches; the Wix site's copyright still reads 2023."
6816,JD the OT LLC,Largo,Y,Y,"Adult and geriatric mobile/in-home occupational therapy, lymphedema and wound care",N,N,N,REMOVE,http://jdtheot.com/,HIGH,"TRAP 3 adult-vs-pediatric: own site establishes the SETTING as mobile/in-home visits to client homes, adult day care, senior living and recreation centers, and the CASELOAD as adults/geriatrics only (stroke, post-surgical rehab, dementia, fall prevention, adaptive equipment), with Certified Lymphedema and Wound Care Therapists on staff; principal is Jarrett Dottin OTR/L, MOT, CLWT and third-party listings index the practice under Medicare home therapy. No pediatric, autism, sensory-processing or developmental-disability content appears anywhere on the site, and no BCBA is named. Input contradiction: the CSV address 1679 Indian Rocks Rd, Largo is not published anywhere on the site, which lists no street address and states a service area of Hernando, Pasco and northern Pinellas counties; the phone (727) 222-3762 matches."
8784,ReImagine OT LLC,Largo,Y,Y,"Pediatric occupational therapy clinic, intensive neuro-developmental (NDT) rehabilitation",N,N,Y,KEEP_OTHER,https://reimagineot.com/about,HIGH,"TRAP 3 resolved the other way: the SETTING is a fixed equipped clinic on Walsingham Rd, Largo (matching the CSV address) and the CASELOAD is pediatric, run by Jennifer Mazurkiewicz, MS OTR/L C/NDT with 18 years of pediatric OT experience; autism and sensory processing disorder appear in page-specific text on both the home and about pages (her own clinical background), not identical footer chrome, so this is not TRAP 1. Full correct tag set: occupational-therapy, feeding-therapy (she treats feeding/swallowing disorders) — remove aba entirely, as there is no BCBA, no RBT and no ABA content anywhere on the site. Reservations: autism sits inside a broader neuro-rehab diagnosis list rather than a dedicated autism program, the clinic is self-pay only with superbills, and no phone is published on the site to compare against the CSV's (727) 902-0756."
6783,Waves Behavioral Solutions,Largo,Y,Y,ABA therapy and early intervention for children with autism and developmental disabilities,Y,Y,Y,KEEP_ABA,https://www.wavesbehavioral.com/aboutus,HIGH,"NAMED BCBA: K. Ashlee Bewley, MA, BCBA, founder, whose about-page biography (page-specific narrative text, not homepage chrome) says she entered the field after her own child was diagnosed on the autism spectrum; second signal is present three ways - NPI 1598254179 with taxonomy 103K00000X (Behavior Analyst), an active BCBA job posting, and behavior technicians registered at the same Largo location. Full correct tag set: aba, parent-coaching (the site sells caregiver support and coaching plus school consultation as distinct offerings) - the existing aba tag is correct. Input contradiction: the site publishes only a phone, (727) 641-0218, which matches the CSV, but no street address at all, so the CSV's 1260 W Bay Dr, Largo is unconfirmed by the provider's own pages."
6654,ASM Therapy,Miami Lakes,Y,Y,Center- and tele-based ABA therapy for autism,Y,Y,Y,KEEP_ABA,https://asmtherapy.com/,MEDIUM,"First-party site asmtherapy.com describes ABA exclusively - assessment, early intervention, social skills training, parent training and teletherapy - for children and adults with ASD, and NPI 1831887165 (ASM THERAPY INC) carries the Behavior Analyst taxonomy at 6175 NW 153RD ST STE 215, corroborating the ABA tag; second signal is the stated RBT/BCaBA/BCBA staffing plus the behavior-analyst NPI. Correct tag set: aba, parent-coaching, virtual-therapy; BCBA: NONE NAMED - the site says 'our BCBAs' without naming anyone and the NPI authorized official is Maria D. Alsina Triay with no credential listed, so this is a weaker keep than a named-analyst record. CSV address omits Suite 215 and CSV phone 305-200-3326 matches the site, though NPI lists a different number (786-803-2323); I could only load one substantive site page (/about and /services 404), so the service list is single-page and not chrome-cross-checked."
7308,Little Bee Behavior Therapy,Miami Lakes,Y,N,Behavior-analysis practice registered with CMS as a Behavior Analyst organization; actual delivered service not independently verifiable,unclear,N,unclear,UNCLEAR,https://npiregistry.cms.hhs.gov/api/?version=2.1&number=1164120069&pretty=true,LOW,"The business exists and is active - Sunbiz LITTLE BEE BEHAVIOR THERAPY CORP (P23000013206) and NPI 1164120069, active, primary taxonomy 103K00000X Behavior Analyst, at 6001 NW 153RD ST STE 160 which matches the CSV address - but it has NO website of its own (only a Facebook page), so every ABA/autism service claim I could find comes from third-party directories (specialneeds.com, ABA Navigator) that the sourcing rule bars as a service source. NO BCBA is named anywhere: the NPI authorized official is Ismarys Lemus Torres, President, with no credential listed, and no matching individual behavior-analyst NPI exists under that name - which is strong evidence against confirming the ABA tag on current evidence. Input contradiction: the CSV phone (786) 384-4990 does not match the 786-203-7378 on the NPI record; recommend a phone call to confirm BCBA supervision and autism caseload before either keeping the aba tag or removing."
6879,Special Heart Behavioral Center,Miami Lakes,Y,Y,Home- and school-based ABA therapy for autism and ADHD,Y,Y,Y,KEEP_ABA,https://specialheartbehavioral.com/about,HIGH,"Two first-party pages compared (/services and /about) carry DIFFERENT content, so this is not chrome: /services describes home-based autism therapy, in-school special education support, caregiver training and community life-skills work, and /about names the founder Yoselin Caballero, BCBA (RBT/BCaBA/BCBA, 8+ years) with a 'certified team of supervisors and RBTs' and BHCOE ABA accreditation as the second signal. Correct tag set: aba, parent-coaching, life-skills, mobile-services (services are delivered in the home and school). CSV address 6625 Miami Lakes Dr and phone 786-655-6020 both match the site (site adds Suite 246 and a second line 786-655-6006); reservation - the about page calls Caballero the FORMER president, so current clinical leadership is unnamed, and no NPI record exists under this business name."
7303,Step by step academy,Miami Lakes,Y,N,Outpatient ABA therapy clinic (not a school despite the name),Y,Y,Y,KEEP_ABA,https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=Step+by+Step+Academy*&state=FL&limit=20&pretty=true,MEDIUM,"Despite 'Academy' in the name this is not a school: NPI 1770008294 carries Behavior Analyst as primary taxonomy plus Clinic/Center Multi-Specialty, and the authorized official is Janly Diaz, BCBA - so a parent CAN book ABA directly as an outpatient clinic service without enrolling a child in any program, and the record belongs in this table. Sunbiz P17000024830 shows STEP BY STEP ACADEMY, INC. active with 2025 annual report filed, at the exact CSV address 7975 NW 154th St #230 with the CSV phone 305-874-7245 - no contradictions. Correct tag set: aba (named BCBA: Janly Diaz); no first-party website exists so evidence is registry-based, not MEDIUM-plus, and this is a different business from the well-known Step By Step Academy ABA provider in Ohio."
7188,"The Therapy Labs by Rosa Barroso, LMHC",Miami Lakes,Y,Y,"General mental-health counseling / psychotherapy practice (play therapy, CBT, EMDR, trauma)",N,N,N,REMOVE,https://thetherapylabs.com/,HIGH,"Out of scope under the counseling rule: the practice's own site lists only psychotherapy - play therapy, CBT, group therapy, NLP, EMDR, clinical supervision and pre-bariatric surgical evaluations - and Rosa Barroso is an LMHC (FL MH 14670, RPT-S, EMDR, QS), not a BCBA, with no RBTs or behavior-analysis service anywhere. I checked the exception explicitly: there is NO autism diagnostic evaluation or ADOS testing, no ABA, and no autism-specific group or parent-coaching offering - autism is not mentioned at all on the site or on her Psychology Today profile - so the exception does not apply and this is a REMOVE, not a KEEP_OTHER. Input contradiction: the CSV address 8004 NW 154th St #418 and phone (305) 530-8119 match her Psychology Today listing, but her own site publishes a different office at 17670 NW 78th Ave #205, Hialeah, so the stored address may be stale."
6915,Witty Children Behavior Therapy,Miami Lakes,Y,Y,"ABA therapy for children with autism, ADHD and other special needs",Y,Y,Y,KEEP_ABA,http://wittychildrenbehavior.com/,HIGH,"First-party site (agency founded 2022) describes ABA for social/communication, behavior and independence skills for children with autism and ADHD, staffed by BCBA, BCaBA and RBTs and listing Simply, Molina, WellCare, Sunshine Health and United Healthcare - and NPI 1568170389 confirms the Behavior Analyst taxonomy (103K00000X) with a Florida Medicaid ID and owner Yenny Driggs, BCBA, which is both the named analyst and the second signal. Correct tag set: aba, parent-coaching. CSV address 5801 NW 151st St and phone (954) 639-7119 match the site and NPI exactly (site adds STE 200B); reservation - the site's /about-us page is unfinished stock template copy with placeholder staff names, so the BCBA name comes from the NPI registry rather than the site."
6711,Affluent Learning Center,Winter Park,Y,Y,"Pediatric therapy clinic (ABA, speech, OT, PT, feeding) co-located with a neurodivergent-affirming Pre-K/K school",Y,Y,Y,KEEP_ABA,http://www.affluentlearningcenter.com/aba-therapy,HIGH,"Named BCBA: Christine Luzuriaga, SLP, BCBA, owner and authorized official of Affluent Learning Center PLLC (NPI 1114702800, location 6903 University Blvd matching the input exactly), whose taxonomies are Speech-Language Pathologist, Behavior Analyst, Occupational Therapist and Physical Therapist; the dedicated /aba-therapy page (content distinct from the home page, not chrome) describes individualized ASD treatment plans delivered by BCBAs and RBTs, giving the required second signal. Full correct tag set: aba, speech-therapy, occupational-therapy, physical-therapy, feeding-therapy, group-therapy. Table placement reservation: the site never states outright that therapy can be booked without enrolling, but the therapy arm is a separately incorporated PLLC billing clinical taxonomies under its own NPI with insurance-coverage language, so it is standalone outpatient therapy and belongs here - the Pre-K/kindergarten arm is a separate function that belongs in the schools table; no input contradictions in address, phone or website."
7477,"Collaborative Solutions by Dr. Nikki Keefer and Associates, Inc.",Winter Park,Y,Y,"ABA therapy and behavioral consultation for children with autism - clinic, in-home, school consultation, parent training and social skills",Y,Y,Y,KEEP_ABA,https://npiregistry.cms.hhs.gov/api/?version=2.1&first_name=Nikki&last_name=Keefer,HIGH,"BCBA test passed on a named individual: NPI lists Dr. Nikki Lyn Keefer, credential 'Ph.D, BCBA', taxonomy Behavior Analyst under Florida behavior-analyst license 1-01-0516 - a board-certified behavior analyst, not a psychology or counseling license - and the practice's own site independently lists ABA therapy, in-home therapy, school consultation, parenting classes and social skills for children with autism, supplying the required second signal. Full correct tag set: aba, parent-coaching, group-therapy, mobile-services. Reservations: no RBTs or additional analysts are named on the site and the about/contact pages are blocked by robots.txt, so staffing beyond Dr. Keefer is unverified; INPUT ADDRESS CAVEAT - the CSV gives 6914 Aloma Ave, Winter Park while the site names both Winter Park and Oviedo offices and Keefer's NPI practice address is a residential Oviedo address (3516 Wild Eagle Run), so the Winter Park street address could not be corroborated from a first-party page."
9031,Contemporary Learning Center,Winter Park,Y,Y,Clinic-based and school/community ABA therapy for children with ASD and other developmental disabilities,Y,Y,Y,KEEP_ABA,https://www.contemporarylearningcenter.com/blank-2,HIGH,"Named BCBAs: Marie Seefeldt M.A. BCBA (owner/founder), Winter Park clinical directors Martina Gerena M.A. BCBA and Gabriela Beaujour M.A. BCBA, and co-founder Sulay Martinez Ravenscroft M.A. BCBA - on a team page distinct from the home page, which separately describes intensive clinic-based ABA, school-based support, community skills training and parent consultation, so this is not chrome. Table placement: it is an ABA clinic, NOT a school - clinic ABA is bookable on its own and a parent need not join the separate homeschool cohort - so it belongs in this table; full correct tag set: aba, parent-coaching, life-skills. INPUT CONTRADICTION: the CSV phone (407) 279-0526 does not match the published 407-625-5836, though 882 Jackson Ave and the domain are consistent, and no organisational NPI exists (staff BCBA credentials carry the evidence instead)."
6674,Devereux Advanced Behavioral Health Winter Park Campus,Winter Park,Y,N,Adult day training and I/DD support (Devereux ADT Program); child-welfare case management co-located at the same suite,unclear,N,Y,KEEP_OTHER,http://www.devereux.org/site/PageServer?pagename=fl_contactus,MEDIUM,"Same physical site as record 7447 - Threshold merged into Devereux in 2014 - and this id should survive because Devereux is the operating entity; correct tags are life-skills and support-groups, with aba NOT supported. Devereux's own Contact Us page publishes 'ADT Program - (407) 671-7060' under Intellectual/Developmental Group Homes, which is the phone stored on 7447, so the CSV's 407-712-7480 is wrong and the address appears nowhere on Devereux's locations, services or Autism & I/DD pages. Reservations: the service reads as ADULT day training rather than pediatric, no individual BCBA is named anywhere, and the sole ABA signal is co-located NPI 1528835634 (Devereux Foundation, Behavior Analyst taxonomy, Ste 1, enumerated 2023) with no first-party page tying ABA to this address."
8938,DIRECT Behavioral Strategies,Winter Park,Y,Y,"Individualized ABA therapy for children ages 2-21 delivered in a center, home, school and community",Y,Y,Y,KEEP_ABA,https://bhcoe.org/community/direct-behavioral-strategies,HIGH,"Named BCBA: Robin Nicole Quinn, BCBA, owner and authorized official of Direct Behavioral Strategies LLC, whose NPI records (1669825329, 1629644687) carry Behavior Analyst taxonomy 103K00000X with a practice location of 6953 University Blvd, Winter Park - matching the input address exactly - and the second signal is BHCOE accreditation, the ABA-specific accreditation, whose award describes 'individualized ABA therapy for children ages 2-21 in a structured center, the home, school or community'. Full correct tag set: aba, mobile-services. The stored URL carried a Facebook fbclid tracking parameter which was stripped; the clean domain directaba.com is live but returns HTTP 403 to automated fetching, so the ABA finding rests on the NPI registry and the accreditor rather than the provider's own pages - and INPUT CONTRADICTION: the CSV phone (407) 543-8356 differs from the 407-968-8349 registered on the NPI record."
7241,Down Syndrome Association of Central Florida,Winter Park,Y,Y,"Down syndrome family support nonprofit - life-stage programs, events, scholarships and caregiver support",N,N,N,REMOVE,https://www.dsacf.org/programs,HIGH,"DSACF is DOWN-SYNDROME-EXCLUSIVE, not open to autism or other developmental disabilities: two separate first-party pages (home and /programs) describe a 'Down syndrome centric community' with age-banded programs for 'loved ones with Down syndrome', and neither mentions autism or any other DD anywhere - so it fails the related-but-not-autism scope rule and is a REMOVE, not a KEEP_OTHER. No behavior-analytic service of any kind is offered and no BCBA is named; it is a membership/advocacy nonprofit, not a therapy provider, so the stored 'aba' tag is wholly wrong. Input address '204 Wymore Rd' is published by DSACF as '204 N Wymore Rd, Winter Park, FL 32789'; phone (407) 478-5621 and the dsacf.org domain both match."
8992,Milestone Specialists of America,Winter Park,Y,N,Unidentified clinic/center - no published description of services could be located,unclear,N,unclear,UNCLEAR,https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=Milestone%20Specialists*,LOW,"The entity exists and is operating - Sunbiz shows MILESTONE SPECIALISTS OF AMERICA LLC, document L20000158456, status ACTIVE, and NPI 1831709856 is active at 1950 Lee Rd Ste 106, Winter Park, matching the input address - but the NPI taxonomy is the GENERIC Clinic/Center code 261Q00000X which says nothing about what is delivered, the authorized official Adrienne Alexander (Director of Operations, co-founder) carries no clinical credential, and no BCBA appears in NPI. There is NO WEBSITE (input stores 'null') and no first-party page, social profile or AHCA listing describing its services was found, so neither ABA delivery nor autism relevance can be established and I will not manufacture a verdict - no tag set is proposed because the record should not be kept until someone calls the office. INPUT CONTRADICTION: the CSV phone (407) 203-9593 differs from the 407-561-5611 registered on the NPI record."
7481,"Neuropsychology Concierge, Dr. Cristi Salinas",Winter Park,Y,Y,"Neuropsychological and psychoeducational evaluation practice, including autism spectrum diagnostic evaluation",N,N,Y,KEEP_OTHER,https://neuropsychconcierge.com/neuropsychological-evaluation/,HIGH,"YES - THIS PRACTICE PERFORMS AUTISM DIAGNOSTIC EVALUATIONS, stated as a service and not merely a condition index: the /neuropsychological-evaluation/ page says 'Targeted evaluations include... Autism Spectrum Disorder (ASD)' and the practice runs a dedicated Virtual Autism Clinic and In-Person Autism/ADHD Clinic offering same-day diagnosis, which triggers the counseling-rule exception and makes this KEEP_OTHER rather than REMOVE. Full correct tag set: ados-testing, executive-function-coaching, virtual-therapy - the stored 'aba' tag is wrong, as Dr. Cristi Salinas is a licensed psychologist (FL PY8636) and no BCBA or RBT appears anywhere on the site or in NPI. Reservations: no specific instrument (ADOS-2/ADI-R) is named so the ados-testing tag rests on the stated ASD evaluation service rather than a confirmed protocol, and the practice evaluates adults as well as children; input address 941 W Morse Blvd matches the published '941 W Morse Blvd Suite 100' and the website matches, with no contradictions found."
